,u,shear,TI,Seed No
24228,19.26636,-0.04661,0.0603,24229
24229,19.26703,0.24622,0.11935,24230
24230,19.2677,0.53626,0.17783,24231
24231,19.26837,0.05015,0.07981,24232
24232,19.26904,0.11296,0.09247,24233
24233,19.26971,0.54218,0.17902,24234
24234,19.27039,0.28644,0.12746,24235
24235,19.27106,0.02779,0.07529,24236
24236,19.27173,0.45688,0.16182,24237
24237,19.2724,0.19823,0.10966,24238
24238,19.27307,-0.05746,0.0581,24239
24239,19.27374,0.37169,0.14464,24240
24240,19.27441,-0.11473,0.04654,24241
24241,19.27509,0.31439,0.13309,24242
24242,19.27576,0.42246,0.15488,24243
24243,19.27643,0.16386,0.10273,24244
24244,19.2771,0.22914,0.11589,24245
24245,19.27777,-0.02944,0.06374,24246
24246,19.27844,0.07863,0.08553,24247
24247,19.27911,0.50766,0.17207,24248
24248,19.27979,0.57042,0.18473,24249
24249,19.28046,0.08458,0.08673,24250
24250,19.28113,0.01081,0.07185,24251
24251,19.2818,0.30343,0.13088,24252
24252,19.28247,0.18118,0.10621,24253
24253,19.28314,0.47378,0.16524,24254
24254,19.28381,0.4,0.15035,24255
24255,19.28448,-0.08574,0.05236,24256
24256,19.28516,0.52452,0.17548,24257
24257,19.28583,0.03881,0.07749,24258
24258,19.2865,-0.03494,0.06261,24259
24259,19.28717,0.2576,0.12163,24260
24260,19.28784,0.13538,0.09697,24261
24261,19.28851,0.42791,0.15599,24262
24262,19.28918,0.35415,0.1411,24263
24263,19.28986,-0.13146,0.04312,24264
24264,19.29053,-0.06871,0.05578,24265
24265,19.2912,0.36008,0.1423,24266
24266,19.29187,0.46807,0.16409,24267
24267,19.29254,0.20966,0.11195,24268
24268,19.29321,0.27489,0.12511,24269
24269,19.29388,0.0165,0.07297,24270
24270,19.29456,0.12449,0.09476,24271
24271,19.29523,0.55319,0.18127,24272
24272,19.2959,0.06726,0.08321,24273
24273,19.29657,0.49595,0.16972,24274
24274,19.29724,0.24054,0.11817,24275
24275,19.29791,-0.0178,0.06604,24276
24276,19.29858,0.41076,0.15253,24277
24277,19.29926,0.15244,0.10039,24278
24278,19.29993,-0.10293,0.04885,24279
24279,19.3006,0.32568,0.13535,24280
24280,19.30127,0.38838,0.14801,24281
24281,19.30194,-0.09696,0.05005,24282
24282,19.30261,0.19262,0.1085,24283
24283,19.30328,0.48494,0.1675,24284
24284,19.30396,-0.00044,0.06953,24285
24285,19.30463,0.29186,0.12853,24286
24286,19.3053,0.58139,0.18697,24287
24287,19.30597,0.09614,0.08902,24288
24288,19.30664,-0.02348,0.06487,24289
24289,19.30731,0.2234,0.1147,24290
24290,19.30798,0.51289,0.17315,24291
24291,19.30865,0.0731,0.08436,24292
24292,19.30933,0.31985,0.13418,24293
24293,19.31,-0.11991,0.0454,24294
24294,19.31067,0.16956,0.10383,24295
24295,19.31134,0.41638,0.15366,24296
24296,19.31201,0.47905,0.16632,24297
24297,19.31268,0.17551,0.10503,24298
24298,19.31335,-0.0797,0.0535,24299
24299,19.31403,0.39402,0.14915,24300
24300,19.3147,0.09041,0.08785,24301
24301,19.31537,0.5641,0.18349,24302
24302,19.31604,0.30891,0.13196,24303
24303,19.31671,0.00543,0.07068,24304
24304,19.31738,0.25174,0.12042,24305
24305,19.31805,-0.05173,0.05914,24306
24306,19.31873,0.05613,0.08092,24307
24307,19.3194,0.52973,0.17655,24308
24308,19.32007,-0.13678,0.04196,24309
24309,19.32074,0.33679,0.13759,24310
24310,19.32141,0.44463,0.15937,24311
24311,19.32208,0.14122,0.09809,24312
24312,19.32275,0.20386,0.11074,24313
24313,19.32343,0.45054,0.16056,24314
24314,19.3241,0.37691,0.14569,24315
24315,19.32477,-0.06255,0.05694,24316
24316,19.32544,0.54691,0.18003,24317
24317,19.32611,0.10747,0.09127,24318
24318,19.32678,0.03386,0.0764,24319
24319,19.32745,0.2805,0.12622,24320
24320,19.32812,0.03009,0.07564,24321
24321,19.3288,0.27671,0.12545,24322
24322,19.32947,0.54457,0.17956,24323
24323,19.33014,0.10522,0.09081,24324
24324,19.33081,0.37307,0.14492,24325
24325,19.33148,-0.06625,0.05617,24326
24326,19.33215,0.20158,0.11027,24327
24327,19.33282,0.44816,0.16009,24328
24328,19.3335,0.44248,0.15894,24329
24329,19.33417,0.13924,0.09768,24330
24330,19.33484,-0.13989,0.04128,24331
24331,19.33551,0.33335,0.13689,24332
24332,19.33618,0.05423,0.0805,24333
24333,19.33685,0.52744,0.17611,24334
24334,19.33752,0.24834,0.11971,24335
24335,19.3382,-0.05484,0.05846,24336
24336,19.33887,0.305,0.13116,24337
24337,19.33954,0.00184,0.06991,24338
24338,19.34021,0.08825,0.08737,24339
24339,19.34088,0.56137,0.18296,24340
24340,19.34155,-0.08313,0.05273,24341
24341,19.34222,0.38996,0.14833,24342
24342,19.3429,0.47636,0.16579,24343
24343,19.34357,0.17325,0.10454,24344
24344,19.34424,0.16758,0.10339,24345
24345,19.34491,0.41402,0.15319,24346
24346,19.34558,0.31629,0.13344,24347
24347,19.34625,-0.12273,0.04472,24348
24348,19.34692,0.51029,0.17265,24349
24349,19.3476,0.07129,0.08393,24350
24350,19.34827,-0.02641,0.06418,24351
24351,19.34894,0.21998,0.11397,24352
24352,19.34961,0.57821,0.18638,24353
24353,19.35028,0.09396,0.0885,24354
24354,19.35095,-0.00373,0.06876,24355
24355,19.35162,0.28793,0.12771,24356
24356,19.35229,0.19024,0.10796,24357
24357,19.35297,0.48188,0.16691,24358
24358,19.35364,0.38419,0.14716,24359
24359,19.35431,-0.09996,0.0493,24360
24360,19.35498,-0.10562,0.04815,24361
24361,19.35565,0.32189,0.13457,24362
24362,19.35632,0.40823,0.15202,24363
24363,19.35699,0.15061,0.09994,24364
24364,19.35767,0.23695,0.1174,24365
24365,19.35834,-0.02065,0.06532,24366
24366,19.35901,0.06569,0.08277,24367
24367,19.35968,0.49311,0.16918,24368
24368,19.36035,0.12231,0.09422,24369
24369,19.36102,0.5497,0.18062,24370
24370,19.36169,0.2709,0.12426,24371
24371,19.36237,0.01335,0.07218,24372
24372,19.36304,0.46476,0.16345,24373
24373,19.36371,0.20722,0.11138,24374
24374,19.36438,-0.07153,0.05502,24375
24375,19.36505,0.35578,0.14142,24376
24376,19.36572,0.35012,0.14027,24377
24377,19.36639,-0.13376,0.04243,24378
24378,19.36707,0.13364,0.0965,24379
24379,19.36774,0.42509,0.15543,24380
24380,19.36841,-0.03753,0.06188,24381
24381,19.36908,0.2539,0.12081,24382
24382,19.36975,0.52125,0.17488,24383
24383,19.37042,0.03746,0.07704,24384
24384,19.37109,0.39534,0.14942,24385
24385,19.37177,-0.08842,0.05158,24386
24386,19.37244,0.17892,0.10565,24387
24387,19.37311,0.47028,0.16457,24388
24388,19.37378,0.00778,0.07103,24389
24389,19.37445,0.29914,0.12996,24390
24390,19.37512,0.56642,0.18402,24391
24391,19.37579,0.08275,0.08619,24392
24392,19.37646,0.0771,0.08505,24393
24393,19.37714,0.50417,0.17143,24394
24394,19.37781,0.22559,0.11508,24395
24395,19.37848,-0.03177,0.06302,24396
24396,19.37915,0.4193,0.15426,24397
24397,19.37982,0.16195,0.1022,24398
24398,19.38049,-0.11659,0.04586,24399
24399,19.38116,0.31041,0.13224,24400
24400,19.38184,-0.06002,0.0573,24401
24401,19.38251,0.36695,0.14367,24402
24402,19.38318,0.45319,0.16112,24403
24403,19.38385,0.19588,0.10906,24404
24404,19.38452,0.28212,0.12651,24405
24405,19.38519,0.02483,0.07446,24406
24406,19.38586,0.11107,0.0919,24407
24407,19.38654,0.53795,0.17827,24408
24408,19.38721,0.53229,0.17712,24409
24409,19.38788,0.04889,0.07932,24410
24410,19.38855,-0.04863,0.05958,24411
24411,19.38922,0.24252,0.1185,24412
24412,19.38989,0.145,0.09876,24413
24413,19.39056,0.43613,0.15767,24414
24414,19.39124,0.33861,0.13794,24415
24415,19.39191,-0.14469,0.04014,24416
24416,19.39258,0.21283,0.11248,24417
24417,19.39325,0.45871,0.16224,24418
24418,19.39392,0.3612,0.14251,24419
24419,19.39459,-0.07683,0.05386,24420
24420,19.39526,0.55476,0.18168,24421
24421,19.39594,0.11675,0.09304,24422
24422,19.39661,0.01927,0.07331,24423
24423,19.39728,0.2651,0.12306,24424
24424,19.39795,0.25945,0.12191,24425
24425,19.39862,-0.04288,0.06072,24426
24426,19.39929,0.04331,0.07817,24427
24427,19.39996,0.51513,0.17366,24428
24428,19.40063,-0.12761,0.04357,24429
24429,19.40131,0.34419,0.13906,24430
24430,19.40198,0.43035,0.1565,24431
24431,19.40265,0.12807,0.09532,24432
24432,19.40332,0.48683,0.16794,24433
24433,19.40399,0.18457,0.10675,24434
24434,19.40466,-0.09365,0.05043,24435
24435,19.40533,0.37805,0.14592,24436
24436,19.40601,0.09984,0.0896,24437
24437,19.40668,0.57151,0.18508,24438
24438,19.40735,0.29331,0.12876,24439
24439,19.40802,-0.00889,0.06758,24440
24440,19.40869,-0.01453,0.06644,24441
24441,19.40936,0.23117,0.11618,24442
24442,19.41003,0.49803,0.17021,24443
24443,19.41071,0.06032,0.08159,24444
24444,19.41138,0.32717,0.13561,24445
24445,19.41205,-0.1105,0.047,24446
24446,19.41272,0.15633,0.10102,24447
24447,19.41339,0.40198,0.15076,24448
24448,19.41406,0.402,0.15076,24449
24449,19.41473,0.16012,0.10179,24450
24450,19.41541,-0.10592,0.04792,24451
24451,19.41608,0.32942,0.13607,24452
24452,19.41675,0.06339,0.0822,24453
24453,19.41742,0.49869,0.17035,24454
24454,19.41809,0.23268,0.11648,24455
24455,19.41876,-0.00915,0.06751,24456
24456,19.41943,-0.00345,0.06866,24457
24457,19.4201,0.29525,0.12915,24458
24458,19.42078,0.5726,0.18532,24459
24459,19.42145,0.10324,0.09026,24460
24460,19.42212,0.38058,0.14643,24461
24461,19.42279,-0.08875,0.05137,24462
24462,19.42346,0.18857,0.10754,24463
24463,19.42413,0.48722,0.16803,24464
24464,19.4248,0.13169,0.09602,24465
24465,19.42548,0.43032,0.1565,24466
24466,19.42615,0.34641,0.13951,24467
24467,19.42682,-0.12283,0.04446,24468
24468,19.42749,0.51561,0.17378,24469
24469,19.42816,0.04639,0.07873,24470
24470,19.42883,-0.03749,0.06174,24471
24471,19.4295,0.26108,0.12222,24472
24472,19.43018,0.26677,0.12337,24473
24473,19.43085,0.02508,0.07441,24474
24474,19.43152,0.12033,0.09371,24475
24475,19.43219,0.55534,0.18183,24476
24476,19.43286,-0.07157,0.05483,24477
24477,19.43353,0.36341,0.14295,24478
24478,19.4342,0.45865,0.16224,24479
24479,19.43488,0.217,0.11328,24480
24480,19.43555,-0.13976,0.041,24481
24481,19.43622,0.34065,0.13834,24482
24482,19.43689,0.43587,0.15763,24483
24483,19.43756,0.14878,0.09946,24484
24484,19.43823,0.244,0.11875,24485
24485,19.4389,-0.04307,0.06058,24486
24486,19.43958,0.05215,0.07988,24487
24487,19.44025,0.53246,0.1772,24488
24488,19.44092,0.53813,0.17835,24489
24489,19.44159,0.11468,0.09254,24490
24490,19.44226,0.03085,0.07556,24491
24491,19.44293,0.28377,0.12681,24492
24492,19.4436,0.19993,0.10982,24493
24493,19.44427,0.45283,0.16107,24494
24494,19.44495,0.369,0.14408,24495
24495,19.44562,-0.05437,0.05828,24496
24496,19.44629,0.31216,0.13256,24497
24497,19.44696,-0.11118,0.04676,24498
24498,19.44763,0.16584,0.1029,24499
24499,19.4483,0.41869,0.15415,24500
24500,19.44897,-0.02592,0.06404,24501
24501,19.44965,0.22692,0.11528,24502
24502,19.45032,0.50389,0.17142,24503
24503,19.45099,0.08062,0.08563,24504
24504,19.45166,0.08631,0.08678,24505
24505,19.45233,0.56635,0.18408,24506
24506,19.453,0.30076,0.13025,24507
24507,19.45367,0.01388,0.07209,24508
24508,19.45435,0.46975,0.1645,24509
24509,19.45502,0.18288,0.10635,24510
24510,19.45569,-0.08266,0.05252,24511
24511,19.45636,0.3973,0.14981,24512
24512,19.45703,0.04089,0.07756,24513
24513,19.4577,0.52082,0.17486,24514
24514,19.45837,0.2553,0.12103,24515
24515,19.45905,-0.03151,0.06288,24516
24516,19.45972,0.42424,0.15528,24517
24517,19.46039,0.13745,0.09713,24518
24518,19.46106,-0.12802,0.04331,24519
24519,19.46173,0.35182,0.14059,24520
24520,19.4624,0.35749,0.14174,24521
24521,19.46307,-0.06553,0.05597,24522
24522,19.46375,0.21127,0.1121,24523
24523,19.46442,0.46394,0.16333,24524
24524,19.46509,0.01965,0.07324,24525
24525,19.46576,0.2723,0.12447,24526
24526,19.46643,0.54907,0.18059,24527
24527,19.4671,0.12611,0.09482,24528
24528,19.46777,0.49228,0.16908,24529
24529,19.46844,0.06935,0.08331,24530
24530,19.46912,-0.01438,0.06633,24531
24531,19.46979,0.23823,0.11756,24532
24532,19.47046,0.1545,0.10058,24533
24533,19.47113,0.40709,0.1518,24534
24534,19.4718,0.32336,0.13482,24535
24535,19.47247,-0.09948,0.04906,24536
24536,19.47314,-0.0938,0.05021,24537
24537,19.47382,0.38577,0.14748,24538
24538,19.47449,0.48083,0.16676,24539
24539,19.47516,0.19423,0.10863,24540
24540,19.47583,0.28929,0.12791,24541
24541,19.4765,0.00271,0.06978,24542
24542,19.47717,0.09777,0.08906,24543
24543,19.47784,0.57724,0.18632,24544
24544,19.47852,0.22119,0.11409,24545
24545,19.47919,-0.01996,0.06517,24546
24546,19.47986,0.07508,0.08445,24547
24547,19.48053,0.50911,0.1725,24548
24548,19.4812,-0.11639,0.04561,24549
24549,19.48187,0.31762,0.13365,24550
24550,19.48254,0.41264,0.15293,24551
24551,19.48322,0.17154,0.10401,24552
24552,19.48389,0.17721,0.10516,24553
24553,19.48456,0.47502,0.16558,24554
24554,19.48523,0.39134,0.14861,24555
24555,19.4859,-0.07662,0.05366,24556
24556,19.48657,0.56007,0.18284,24557
24557,19.48724,0.09213,0.0879,24558
24558,19.48792,0.00848,0.07092,24559
24559,19.48859,0.30624,0.13134,24560
24560,19.48926,-0.04822,0.05941,24561
24561,19.48993,0.24952,0.11983,24562
24562,19.4906,0.52597,0.17593,24563
24563,19.49127,0.05813,0.08099,24564
24564,19.49194,0.33457,0.13709,24565
24565,19.49261,-0.13324,0.04215,24566
24566,19.49329,0.14319,0.09825,24567
24567,19.49396,0.44087,0.15866,24568
24568,19.49463,0.44653,0.15981,24569
24569,19.4953,0.20556,0.1109,24570
24570,19.49597,-0.05949,0.05711,24571
24571,19.49664,0.37422,0.14513,24572
24572,19.49731,0.10918,0.09134,24573
24573,19.49799,0.54286,0.17936,24574
24574,19.49866,0.27783,0.12557,24575
24575,19.49933,0.03691,0.07667,24576
24576,19.5,0.03694,0.07667,24577
24577,19.50067,0.51873,0.17446,24578
24578,19.50134,0.25374,0.12068,24579
24579,19.50201,-0.03532,0.062,24580
24580,19.50269,0.42235,0.1549,24581
24581,19.50336,0.13331,0.09623,24582
24582,19.50403,-0.13164,0.04244,24583
24583,19.5047,0.35007,0.14023,24584
24584,19.50537,0.35573,0.14138,24585
24585,19.50604,-0.06928,0.0551,24586
24586,19.50671,0.20698,0.11118,24587
24587,19.50739,0.46196,0.16294,24588
24588,19.50806,0.01574,0.07235,24589
24589,19.50873,0.27071,0.12412,24590
24590,19.5094,0.54692,0.1802,24591
24591,19.51007,0.12199,0.09392,24592
24592,19.51074,0.49025,0.16869,24593
24593,19.51141,0.06534,0.08242,24594
24594,19.51208,-0.01822,0.06545,24595
24595,19.51276,0.23671,0.11721,24596
24596,19.51343,0.15032,0.09967,24597
24597,19.5141,0.40523,0.15143,24598
24598,19.51477,0.32167,0.13446,24599
24599,19.51544,-0.10315,0.04819,24600
24600,19.51611,-0.09748,0.04934,24601
24601,19.51678,0.38396,0.14711,24602
24602,19.51746,0.47882,0.16637,24603
24603,19.51813,0.18997,0.10771,24604
24604,19.5188,0.28766,0.12755,24605
24605,19.51947,-0.00116,0.0689,24606
24606,19.52014,0.0937,0.08816,24607
24607,19.52081,0.57504,0.18592,24608
24608,19.52148,0.2197,0.11375,24609
24609,19.52216,-0.02379,0.06429,24610
24610,19.52283,0.07107,0.08356,24611
24611,19.5235,0.50705,0.17211,24612
24612,19.52417,-0.12002,0.04474,24613
24613,19.52484,0.31594,0.13329,24614
24614,19.52551,0.41077,0.15255,24615
24615,19.52618,0.16733,0.1031,24616
24616,19.52686,0.17299,0.10425,24617
24617,19.52753,0.47302,0.1652,24618
24618,19.5282,0.38951,0.14824,24619
24619,19.52887,-0.08033,0.05279,24620
24620,19.52954,0.5579,0.18244,24621
24621,19.53021,0.08808,0.087,24622
24622,19.53088,0.00459,0.07004,24623
24623,19.53156,0.30458,0.13098,24624
24624,19.53223,-0.05199,0.05854,24625
24625,19.5329,0.24797,0.11948,24626
24626,19.53357,0.52388,0.17553,24627
24627,19.53424,0.05415,0.0801,24628
24628,19.53491,0.33286,0.13673,24629
24629,19.53558,-0.13684,0.04129,24630
24630,19.53625,0.13904,0.09734,24631
24631,19.53693,0.43894,0.15828,24632
24632,19.5376,0.4446,0.15943,24633
24633,19.53827,0.20128,0.10999,24634
24634,19.53894,-0.06324,0.05624,24635
24635,19.53961,0.37243,0.14476,24636
24636,19.54028,0.1051,0.09044,24637
24637,19.54095,0.54073,0.17897,24638
24638,19.54163,0.27623,0.12522,24639
24639,19.5423,0.03297,0.07578,24640
24640,19.54297,0.39927,0.15022,24641
24641,19.54364,0.15602,0.10079,24642
24642,19.54431,-0.10843,0.04704,24643
24643,19.54498,0.32713,0.13556,24644
24644,19.54565,0.05987,0.08124,24645
24645,19.54633,0.49539,0.16976,24646
24646,19.547,0.23096,0.11601,24647
24647,19.54767,-0.01224,0.06658,24648
24648,19.54834,-0.00657,0.06773,24649
24649,19.54901,0.29317,0.12865,24650
24650,19.54968,0.56886,0.18469,24651
24651,19.55035,0.09948,0.08928,24652
24652,19.55103,0.37798,0.14589,24653
24653,19.5517,-0.09137,0.05049,24654
24654,19.55237,0.18431,0.10652,24655
24655,19.55304,0.48399,0.16744,24656
24656,19.55371,0.12776,0.09503,24657
24657,19.55438,0.42743,0.15594,24658
24658,19.55505,0.34402,0.13899,24659
24659,19.55573,-0.12524,0.04359,24660
24660,19.5564,0.51221,0.17318,24661
24661,19.55707,0.04297,0.07778,24662
24662,19.55774,-0.04041,0.06083,24663
24663,19.55841,0.2592,0.12174,24664
24664,19.55908,0.26485,0.12289,24665
24665,19.55975,0.02179,0.07347,24666
24666,19.56042,0.11648,0.09272,24667
24667,19.5611,0.5517,0.18121,24668
24668,19.56177,-0.07428,0.05393,24669
24669,19.56244,0.36092,0.14242,24670
24670,19.56311,0.45559,0.16167,24671
24671,19.56378,0.21256,0.11226,24672
24672,19.56445,-0.14207,0.04014,24673
24673,19.56512,0.3383,0.13782,24674
24674,19.5658,0.43295,0.15707,24675
24675,19.56647,0.14475,0.09846,24676
24676,19.56714,0.24222,0.11828,24677
24677,19.56781,-0.04596,0.05968,24678
24678,19.56848,0.0487,0.07893,24679
24679,19.56915,0.52896,0.1766,24680
24680,19.56982,0.5346,0.17774,24681
24681,19.5705,0.11086,0.09156,24682
24682,19.57117,0.02752,0.07461,24683
24683,19.57184,0.28175,0.12632,24684
24684,19.57251,0.1956,0.1088,24685
24685,19.57318,0.44981,0.1605,24686
24686,19.57385,0.36648,0.14355,24687
24687,19.57452,-0.05719,0.05738,24688
24688,19.5752,0.30998,0.13206,24689
24689,19.57587,-0.11366,0.04589,24690
24690,19.57654,0.16171,0.1019,24691
24691,19.57721,0.41587,0.1536,24692
24692,19.57788,-0.02891,0.06312,24693
24693,19.57855,0.22524,0.11482,24694
24694,19.57922,0.50057,0.17083,24695
24695,19.5799,0.077,0.08466,24696
24696,19.58057,0.08265,0.08581,24697
24697,19.58124,0.56265,0.18346,24698
24698,19.58191,0.29865,0.12975,24699
24699,19.58258,0.01066,0.07116,24700
24700,19.58325,0.46663,0.16393,24701
24701,19.58392,0.17866,0.10534,24702
24702,19.58459,-0.08531,0.05163,24703
24703,19.58527,0.39461,0.14927,24704
24704,19.58594,0.39462,0.14928,24705
24705,19.58661,-0.08153,0.05239,24706
24706,19.58728,0.18316,0.10625,24707
24707,19.58795,0.46883,0.16438,24708
24708,19.58862,0.01372,0.07177,24709
24709,19.58929,0.29937,0.1299,24710
24710,19.58997,0.56402,0.18375,24711
24711,19.59064,0.08795,0.08687,24712
24712,19.59131,0.08235,0.08573,24713
24713,19.59198,0.50238,0.1712,24714
24714,19.59265,0.22656,0.11507,24715
24715,19.59332,-0.02544,0.06379,24716
24716,19.59399,0.41835,0.15411,24717
24717,19.59467,0.16636,0.10282,24718
24718,19.59534,-0.10942,0.04669,24719
24719,19.59601,0.31054,0.13216,24720
24720,19.59668,-0.05341,0.05809,24721
24721,19.59735,0.36652,0.14356,24722
24722,19.59802,0.4519,0.16093,24723
24723,19.59869,0.19995,0.10965,24724
24724,19.59937,0.28253,0.12646,24725
24725,19.60004,0.0306,0.07518,24726
24726,19.60071,0.11598,0.09256,24727
24727,19.60138,0.53583,0.17802,24728
24728,19.60205,0.53022,0.17688,24729
24729,19.60272,0.05442,0.08002,24730
24730,19.60339,-0.04214,0.06037,24731
24731,19.60406,0.24332,0.11848,24732
24732,19.60474,0.14958,0.09939,24733
24733,19.60541,0.43502,0.1575,24734
24734,19.60608,0.33846,0.13784,24735
24735,19.60675,-0.13725,0.041,24736
24736,19.60742,0.21674,0.11306,24737
24737,19.60809,0.45737,0.16205,24738
24738,19.60876,0.36083,0.1424,24739
24739,19.60944,-0.07006,0.05467,24740
24740,19.61011,0.55247,0.18142,24741
24741,19.61078,0.12161,0.09369,24742
24742,19.61145,0.02509,0.07404,24743
24743,19.61212,0.26568,0.12302,24744
24744,19.61279,0.26008,0.12188,24745
24745,19.61346,-0.03644,0.0615,24746
24746,19.61414,0.04889,0.07888,24747
24747,19.61481,0.51323,0.17343,24748
24748,19.61548,-0.12034,0.04441,24749
24749,19.61615,0.34398,0.13897,24750
24750,19.61682,0.42929,0.15634,24751
24751,19.61749,0.13281,0.09596,24752
24752,19.61816,0.48521,0.16773,24753
24753,19.61884,0.18875,0.10735,24754
24754,19.61951,-0.08672,0.05125,24755
24755,19.62018,0.37751,0.14579,24756
24756,19.62085,0.10486,0.09026,24757
24757,19.62152,0.56905,0.1848,24758
24758,19.62219,0.2936,0.1287,24759
24759,19.62286,-0.00279,0.06833,24760
24760,19.62354,-0.00838,0.06719,24761
24761,19.62421,0.23208,0.11617,24762
24762,19.62488,0.4963,0.16999,24763
24763,19.62555,0.06573,0.08229,24764
24764,19.62622,0.32713,0.13553,24765
24765,19.62689,-0.1034,0.04783,24766
24766,19.62756,0.16079,0.10165,24767
24767,19.62823,0.4012,0.15062,24768
24768,19.62891,0.03639,0.0763,24769
24769,19.62958,0.27679,0.12527,24770
24770,19.63025,0.54095,0.17909,24771
24771,19.63092,0.11048,0.09139,24772
24772,19.63159,0.37182,0.14463,24773
24773,19.63226,-0.05861,0.05694,24774
24774,19.63293,0.20552,0.11075,24775
24775,19.63361,0.44587,0.15972,24776
24776,19.63428,0.44027,0.15858,24777
24777,19.63495,0.14403,0.09822,24778
24778,19.63562,-0.13123,0.04213,24779
24779,19.63629,0.33265,0.13665,24780
24780,19.63696,0.0602,0.08114,24781
24781,19.63763,0.52406,0.17565,24782
24782,19.63831,0.24881,0.11957,24783
24783,19.63898,-0.04736,0.05922,24784
24784,19.63965,0.30469,0.13095,24785
24785,19.64032,0.00853,0.0706,24786
24786,19.64099,0.09375,0.08797,24787
24787,19.64166,0.55752,0.18247,24788
24788,19.64233,-0.07526,0.05352,24789
24789,19.64301,0.38848,0.14803,24790
24790,19.64368,0.47368,0.16539,24791
24791,19.64435,0.17757,0.10504,24792
24792,19.64502,0.17198,0.1039,24793
24793,19.64569,0.4122,0.15286,24794
24794,19.64636,0.31582,0.13322,24795
24795,19.64703,-0.11431,0.04555,24796
24796,19.64771,0.50714,0.17221,24797
24797,19.64838,0.07703,0.08455,24798
24798,19.64905,-0.01933,0.0649,24799
24799,19.64972,0.22085,0.11386,24800
24800,19.65039,0.57412,0.18587,24801
24801,19.65106,0.09938,0.0891,24802
24802,19.65173,0.00304,0.06946,24803
24803,19.6524,0.28786,0.12752,24804
24804,19.65308,0.19432,0.10845,24805
24805,19.65375,0.47913,0.16651,24806
24806,19.65442,0.38279,0.14687,24807
24807,19.65509,-0.09187,0.0501,24808
24808,19.65576,-0.09744,0.04896,24809
24809,19.65643,0.32135,0.13434,24810
24810,19.6571,0.4065,0.1517,24811
24811,19.65778,0.15524,0.10047,24812
24812,19.65845,0.23759,0.11726,24813
24813,19.65912,-0.01365,0.06604,24814
24814,19.65979,0.0715,0.0834,24815
24815,19.66046,0.4902,0.16877,24816
24816,19.66113,0.12733,0.09478,24817
24817,19.6618,0.54601,0.18015,24818
24818,19.66248,0.27107,0.12409,24819
24819,19.66315,0.01988,0.07287,24820
24820,19.66382,0.46225,0.16307,24821
24821,19.66449,0.21106,0.11185,24822
24822,19.66516,-0.06383,0.05579,24823
24823,19.66583,0.35477,0.14115,24824
24824,19.6665,0.34919,0.14001,24825
24825,19.66718,-0.1252,0.04327,24826
24826,19.66785,0.13851,0.09705,24827
24827,19.66852,0.42312,0.15509,24828
24828,19.66919,-0.0303,0.06262,24829
24829,19.66986,0.2543,0.12066,24830
24830,19.67053,0.51796,0.17444,24831
24831,19.6712,0.04366,0.0777,24832
24832,19.67188,0.51422,0.17367,24833
24833,19.67255,0.03994,0.07694,24834
24834,19.67322,-0.0325,0.06216,24835
24835,19.67389,0.25205,0.1202,24836
24836,19.67456,0.1348,0.09628,24837
24837,19.67523,0.41933,0.15432,24838
24838,19.6759,0.34688,0.13954,24839
24839,19.67657,-0.1273,0.04282,24840
24840,19.67725,-0.06567,0.05539,24841
24841,19.67792,0.35271,0.14073,24842
24842,19.67859,0.45877,0.16237,24843
24843,19.67926,0.20776,0.11116,24844
24844,19.67993,0.26903,0.12366,24845
24845,19.6806,0.01804,0.07245,24846
24846,19.68127,0.1241,0.09409,24847
24847,19.68195,0.54239,0.17943,24848
24848,19.68262,0.06789,0.08262,24849
24849,19.68329,0.48616,0.16796,24850
24850,19.68396,0.23529,0.11677,24851
24851,19.68463,-0.01566,0.06557,24852
24852,19.6853,0.40249,0.15089,24853
24853,19.68597,0.15155,0.09969,24854
24854,19.68665,-0.09928,0.0485,24855
24855,19.68732,0.31892,0.13383,24856
24856,19.68799,0.38051,0.1464,24857
24857,19.68866,-0.09341,0.0497,24858
24858,19.68933,0.19102,0.10773,24859
24859,19.69,0.47535,0.16576,24860
24860,19.69067,0.00139,0.06903,24861
24861,19.69135,0.28571,0.12705,24862
24862,19.69202,0.5701,0.18509,24863
24863,19.69269,0.09626,0.08839,24864
24864,19.69336,-0.02124,0.06441,24865
24865,19.69403,0.21845,0.11333,24866
24866,19.6947,0.50281,0.17136,24867
24867,19.69537,0.07362,0.08377,24868
24868,19.69604,0.3132,0.13266,24869
24869,19.69672,-0.11596,0.04507,24870
24870,19.69739,0.16838,0.1031,24871
24871,19.69806,0.40802,0.15202,24872
24872,19.69873,0.46958,0.16458,24873
24873,19.6994,0.17421,0.10429,24874
24874,19.70007,-0.07646,0.05312,24875
24875,19.70074,0.38605,0.14753,24876
24876,19.70142,0.09063,0.08723,24877
24877,19.70209,0.55311,0.18163,24878
24878,19.70276,0.30245,0.13047,24879
24879,19.70343,0.00715,0.07018,24880
24880,19.7041,0.2463,0.119,24881
24881,19.70477,-0.04899,0.05872,24882
24882,19.70544,0.05696,0.08035,24883
24883,19.70612,0.51936,0.17475,24884
24884,19.70679,-0.13253,0.04166,24885
24885,19.70746,0.32985,0.13606,24886
24886,19.70813,0.43577,0.15768,24887
24887,19.7088,0.14053,0.0974,24888
